date,independent_bank,independent_bubble,independent_contraction,independent_credit,independent_crisis,independent_depression,independent_derivative,independent_employment,independent_growth,independent_housing,independent_inflation,independent_interest,independent_job,independent_lehman,independent_mortgage,independent_recession,independent_recovery,independent_reform,independent_swap,independent_asset,independent_bankrup,independent_captital,independent_collapse,independent_collateral,independent_debt,independent_downgrade,independent_gdp,independent_house,independent_layoff,independent_loan,independent_property,independent_quantitative,independent_rate,independent_rating,dailymail_bank,dailymail_bubble,dailymail_contraction,dailymail_credit,dailymail_crisis,dailymail_depression,dailymail_derivative,dailymail_employment,dailymail_growth,dailymail_housing,dailymail_inflation,dailymail_interest,dailymail_job,dailymail_lehman,dailymail_mortgage,dailymail_recession,dailymail_recovery,dailymail_reform,dailymail_swap,dailymail_asset,dailymail_bankrup,dailymail_captital,dailymail_collapse,dailymail_collateral,dailymail_debt,dailymail_downgrade,dailymail_gdp,dailymail_house,dailymail_layoff,dailymail_loan,dailymail_property,dailymail_quantitative,dailymail_rate,dailymail_rating,financialtimes_bank,financialtimes_bubble,financialtimes_contraction,financialtimes_credit,financialtimes_crisis,financialtimes_depression,financialtimes_derivative,financialtimes_employment,financialtimes_growth,financialtimes_housing,financialtimes_inflation,financialtimes_interest,financialtimes_job,financialtimes_lehman,financialtimes_mortgage,financialtimes_recession,financialtimes_recovery,financialtimes_reform,financialtimes_swap,financialtimes_asset,financialtimes_bankrup,financialtimes_captital,financialtimes_collapse,financialtimes_collateral,financialtimes_debt,financialtimes_downgrade,financialtimes_gdp,financialtimes_house,financialtimes_layoff,financialtimes_loan,financialtimes_property,financialtimes_quantitative,financialtimes_rate,financialtimes_rating,guardian_bank,guardian_bubble,guardian_contraction,guardian_credit,guardian_crisis,guardian_depression,guardian_derivative,guardian_employment,guardian_growth,guardian_housing,guardian_inflation,guardian_interest,guardian_job,guardian_lehman,guardian_mortgage,guardian_recession,guardian_recovery,guardian_reform,guardian_swap,guardian_asset,guardian_bankrup,guardian_captital,guardian_collapse,guardian_collateral,guardian_debt,guardian_downgrade,guardian_gdp,guardian_house,guardian_layoff,guardian_loan,guardian_property,guardian_quantitative,guardian_rate,guardian_rating
"2007-12-06",29,1,0,10,4,0,6,3,20,14,16,17,7,0,25,5,1,0,0,0,1,1,1,1,4,0,0,10,0,2,7,0,51,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,1,61,19,0,4,40,94,27,59,52,70,1,58,10,4,16,2,20,4,32,0,0,15,16,5,44,1,34,19,0,212,60,21,0,0,10,7,0,0,2,1,4,10,16,4,0,15,0,0,0,0,2,0,0,2,0,4,1,0,7,0,5,9,0,31,3
"2007-12-07",40,2,0,9,4,0,2,0,5,3,15,19,3,2,29,1,2,0,0,0,0,4,1,2,2,1,1,12,0,15,1,0,59,2,50,0,0,21,8,0,0,8,13,21,7,26,3,0,35,9,0,8,0,2,0,4,0,0,2,0,1,23,0,13,13,0,81,3,223,4,3,82,25,1,14,12,83,64,93,105,25,1,88,11,9,11,8,10,0,47,9,0,20,12,6,97,2,50,31,0,312,49,71,1,1,29,6,0,0,0,7,14,20,27,3,0,37,4,0,0,0,7,0,2,2,0,3,0,0,31,0,3,4,0,102,0
"2007-12-10",6,0,0,1,1,0,0,7,16,3,19,12,4,0,1,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,1,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,8,1,72,39,3,1,13,64,26,25,43,12,1,63,9,1,24,4,32,2,37,1,1,22,4,6,26,0,17,32,1,118,24,15,1,0,2,1,1,0,0,2,2,3,2,1,0,2,2,0,0,0,2,0,0,1,0,3,0,0,1,0,0,1,0,17,1
"2007-12-11",17,0,0,8,2,0,0,0,5,1,2,3,0,0,3,0,0,0,0,5,0,6,0,1,7,4,0,2,0,0,0,0,12,10,12,0,1,4,0,0,0,2,0,1,6,3,2,0,9,0,0,0,0,0,1,2,0,0,4,0,0,7,0,1,5,0,18,1,138,0,0,59,31,0,5,13,72,16,70,58,18,9,33,17,3,13,0,62,0,87,0,6,34,20,1,10,0,35,30,0,261,52,6,1,0,2,0,0,0,6,4,0,4,4,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,0
"2007-12-12",20,3,0,13,8,0,0,2,20,3,12,11,2,0,13,5,0,0,0,1,0,1,2,0,11,1,0,5,0,5,7,0,39,3,32,0,0,14,4,0,0,5,2,6,3,21,13,0,28,3,0,1,0,1,1,1,2,0,8,0,0,9,0,13,9,0,71,2,183,4,0,73,19,2,5,2,77,31,68,59,11,2,110,4,3,24,1,33,2,38,0,16,32,5,9,21,0,85,10,0,255,35,5,0,0,6,7,0,0,0,7,11,8,7,1,0,11,8,0,0,0,1,0,2,0,0,0,0,0,6,0,7,1,0,25,1
"2007-12-13",55,0,0,14,9,0,1,24,7,2,1,11,25,0,9,1,1,0,1,3,0,0,0,2,0,0,0,6,0,2,4,0,30,0,73,0,0,18,7,0,0,8,3,2,4,12,7,0,10,4,0,1,1,1,0,1,6,3,0,0,0,3,0,12,0,0,45,1,350,1,1,92,21,0,3,7,44,20,12,53,6,1,23,2,0,13,11,35,1,34,5,33,17,24,1,16,0,39,26,1,157,36,106,2,0,28,12,0,0,17,11,10,8,19,8,0,8,5,0,0,0,1,0,4,4,3,8,0,0,4,0,3,2,0,48,1
"2007-12-14",67,0,0,23,5,0,2,1,5,0,16,14,1,1,9,0,0,2,0,7,0,3,2,4,4,1,0,0,0,4,1,0,31,4,70,0,0,22,4,0,0,0,6,5,14,5,2,0,10,1,0,0,3,3,1,1,3,0,8,0,0,8,0,12,12,0,25,2,362,8,0,117,45,0,3,7,65,40,106,78,5,30,71,14,0,5,10,55,0,42,6,23,18,3,10,20,0,46,22,0,226,15,40,0,0,15,1,0,0,1,4,1,15,12,0,0,10,2,0,6,0,1,0,2,3,1,1,0,0,4,0,2,2,0,27,3
"2007-12-17",49,1,0,6,3,0,0,0,9,2,7,4,1,0,9,0,3,0,0,3,0,0,3,0,0,0,1,5,0,6,1,0,21,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,5,0,23,24,0,2,5,32,17,83,26,14,1,16,15,1,7,12,23,2,23,2,2,20,4,0,33,0,13,12,0,125,11,21,0,1,6,3,0,0,4,8,0,23,5,1,0,0,4,1,3,0,1,1,0,0,0,2,1,0,1,0,0,0,0,9,0
"2007-12-18",19,0,0,16,11,0,2,0,1,2,19,12,0,0,19,0,0,2,0,5,0,1,3,2,4,3,1,5,0,5,6,0,21,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192,3,1,119,39,0,0,2,62,11,59,44,10,4,47,17,3,4,1,21,0,26,7,7,38,6,3,29,0,30,7,0,136,25,7,0,0,3,0,0,0,1,9,0,5,5,4,0,1,1,0,1,0,4,2,1,4,0,0,1,1,4,0,0,0,0,19,0
"2007-12-19",64,0,0,7,3,0,0,0,9,4,10,9,0,0,3,8,0,0,1,1,0,1,0,3,2,1,1,1,0,7,1,0,16,3,57,0,0,6,5,0,0,4,0,2,6,8,2,0,13,2,0,0,0,5,0,2,0,1,6,3,0,4,0,5,4,0,36,2,156,1,0,51,8,0,3,6,21,17,45,39,7,6,46,6,0,14,4,19,0,23,0,5,19,5,1,9,0,31,2,0,148,20,39,0,0,8,6,0,0,0,1,3,6,3,1,0,11,4,0,0,0,0,0,5,2,2,4,0,0,2,0,2,0,0,12,0
"2007-12-20",58,0,0,15,5,0,0,0,11,3,11,11,1,0,5,10,1,0,0,1,0,1,3,2,5,2,0,3,0,6,7,0,23,7,17,2,0,5,16,1,0,7,18,4,1,0,7,0,0,0,0,1,0,0,2,5,1,2,6,0,0,4,0,0,2,0,5,3,202,0,0,93,23,0,0,3,82,32,40,76,6,3,22,32,7,10,7,16,0,42,3,11,20,37,3,26,0,24,12,1,175,40,18,0,0,11,5,0,0,0,4,4,7,8,0,0,8,0,0,0,0,0,0,5,0,0,0,0,0,8,0,1,7,0,29,2
"2007-12-21",9,0,0,2,3,0,0,0,4,5,0,2,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1,1,0,2,0,0,10,0,13,0,0,4,1,0,0,0,3,1,0,8,0,0,9,1,0,0,0,1,0,2,0,0,3,0,0,20,0,2,2,0,22,1,156,5,0,157,51,1,3,7,42,21,16,38,9,11,135,14,2,3,1,35,1,72,5,30,80,16,2,16,0,32,23,0,143,86,6,0,0,5,3,0,0,0,2,3,0,2,0,0,3,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,4,0
"2007-12-24",11,0,0,4,3,0,0,0,7,8,6,1,1,0,1,5,0,0,0,1,0,0,0,0,1,0,5,9,0,4,4,0,15,3,13,0,0,3,0,0,0,0,9,7,1,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,1,0,21,1,54,1,0,37,25,1,21,1,19,5,19,17,2,0,9,3,0,3,3,10,0,16,3,4,13,2,0,12,0,5,1,0,51,14,1,0,0,0,0,0,0,2,6,3,1,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,5,0
"2007-12-25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2007-12-26",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2007-12-27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,5,1,2,0,3,5,15,0,4,2,0,3,2,2,0,0,0,0,0,4,0,0,0,0,7,0,0,1,0,15,0,38,2,0,19,4,1,0,1,30,6,14,15,1,0,13,5,0,0,0,1,0,11,0,0,4,3,2,16,0,2,7,0,63,8,11,0,0,9,0,0,0,0,7,3,0,2,0,0,3,1,0,0,0,0,0,1,0,0,2,0,0,8,0,0,1,0,3,0
"2007-12-28",31,0,0,14,4,0,0,3,17,5,6,12,8,2,12,13,1,0,0,1,0,4,1,0,2,0,4,5,0,3,4,0,18,1,8,0,0,9,1,0,0,8,6,8,5,4,35,0,7,2,1,0,0,0,0,0,0,0,4,2,0,21,0,3,10,0,10,2,76,11,0,52,23,0,5,19,31,24,14,34,28,4,32,6,6,0,3,15,0,24,7,0,37,4,0,11,0,10,56,0,87,6,6,0,0,4,1,0,0,6,7,3,1,7,8,0,6,1,1,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,12,0
"2007-12-31",14,0,0,23,8,0,0,2,19,4,5,6,0,0,0,3,0,0,0,1,1,6,3,0,1,0,2,1,0,5,3,0,20,1,11,3,0,3,0,0,2,2,11,0,3,7,6,0,2,3,2,1,0,3,0,0,0,0,8,0,0,13,0,2,9,0,18,1,49,0,1,28,11,0,0,7,23,7,30,14,9,1,17,6,0,2,0,4,0,7,0,1,5,2,0,21,1,8,14,0,32,4,21,0,0,3,2,0,0,0,0,1,0,1,3,0,6,1,0,0,0,0,1,0,1,1,6,0,0,1,0,2,0,0,4,0
"2008-01-01",2,0,0,2,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2,0,6,1,10,0,0,7,3,0,0,1,4,4,3,2,2,0,8,5,2,0,0,0,0,2,2,0,1,0,0,11,0,0,8,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,2,18,4,0,0,4,10,4,2,16,0,0,6,8,0,2,0,0,0,0,2,0,2,0,0,18,0,0,2,0,22,2
"2008-01-02",24,0,0,30,4,0,0,2,0,1,4,2,2,0,8,0,0,2,0,0,8,2,1,0,39,0,0,2,0,6,0,0,9,2,18,0,0,12,5,0,0,2,2,0,3,6,15,0,4,0,0,0,0,1,1,3,0,1,12,0,0,2,0,4,4,0,38,0,122,4,1,79,39,2,1,7,38,20,69,22,3,3,13,22,4,10,1,16,2,28,8,5,48,3,1,20,0,24,17,0,89,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
"2008-01-03",21,1,3,15,5,0,0,0,20,1,8,5,0,0,3,1,2,0,0,4,0,3,1,0,4,0,0,1,0,2,2,0,13,0,35,0,0,22,8,0,0,3,7,6,9,12,3,0,8,2,3,2,0,3,5,1,2,0,7,1,0,10,0,3,7,0,29,2,106,14,13,72,12,1,1,13,100,50,27,40,7,3,13,87,7,0,0,13,2,19,4,0,6,18,4,36,0,14,20,0,141,9,46,6,1,25,2,2,1,4,5,10,16,18,6,0,8,18,0,0,0,3,3,7,1,0,12,0,1,13,0,6,21,0,30,2
"2008-01-04",26,0,0,13,1,0,0,0,12,6,3,8,3,0,1,6,0,0,0,1,0,1,0,0,1,0,0,18,0,3,5,0,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,1,9,57,10,1,4,25,65,10,47,26,28,0,17,12,1,6,1,21,0,20,8,1,38,5,3,15,0,12,25,2,111,20,18,0,0,13,0,0,0,0,2,0,0,6,0,0,3,1,0,3,0,1,0,1,3,0,0,0,0,7,0,1,2,0,11,2
"2008-01-07",16,0,0,5,2,0,0,6,5,9,3,9,4,0,1,6,1,0,0,1,0,1,0,0,1,0,0,5,0,1,0,0,17,0,10,1,0,11,0,0,0,1,1,2,5,6,0,0,4,9,0,0,0,0,1,1,1,0,6,0,1,1,0,1,0,0,14,0,74,12,0,58,9,1,0,17,49,11,26,35,4,0,14,22,2,8,4,36,1,15,0,2,16,0,6,19,0,6,1,0,70,4,20,0,0,12,0,0,0,0,3,4,4,12,1,0,1,5,0,0,0,1,0,0,1,0,11,0,0,11,0,2,3,0,20,0
"2008-01-08",33,2,4,22,6,2,0,15,8,1,10,12,6,0,3,29,1,0,1,3,0,5,1,1,4,0,3,4,0,2,1,0,32,3,9,0,0,2,1,0,0,2,2,0,2,5,20,0,1,3,0,1,0,1,0,1,0,0,0,0,0,2,0,0,4,0,8,0,107,22,2,78,8,1,2,23,56,5,35,43,17,5,9,37,3,3,3,35,0,36,3,2,44,17,2,21,0,8,15,0,159,20,4,0,0,0,1,0,0,0,7,1,1,4,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,3,0,0,0,0,12,0
"2008-01-09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,1,0,9,4,0,0,5,6,4,3,1,11,0,11,1,0,1,0,0,2,1,2,0,6,1,2,12,0,4,2,0,36,5,185,3,0,88,8,0,5,8,60,26,50,40,13,2,46,18,8,2,3,18,15,23,2,8,43,16,1,57,0,22,17,0,154,28,15,0,0,6,1,0,0,3,19,4,13,8,6,0,3,3,1,0,0,0,0,2,1,0,0,2,0,11,0,1,2,0,23,1
"2008-01-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,0,1,7,0,2,0,2,17,3,14,12,1,0,6,7,1,1,0,0,0,1,0,0,0,0,4,15,0,1,4,0,26,2,224,2,2,142,16,0,22,18,150,28,214,106,48,2,70,184,32,8,2,30,4,60,10,2,58,24,14,74,0,22,20,2,402,76,22,0,0,8,1,0,0,2,3,7,13,12,5,0,6,2,1,0,0,0,0,0,1,0,4,0,0,11,0,1,0,0,33,8
"2008-01-11",22,0,0,6,1,0,0,4,4,9,22,13,2,0,4,5,0,0,0,0,0,1,0,0,3,1,0,3,0,1,3,0,22,0,30,0,0,2,2,0,0,2,21,8,13,12,3,0,4,4,1,0,0,1,1,0,1,0,0,0,0,9,0,1,5,0,32,1,198,2,2,202,13,0,23,5,79,33,72,66,8,1,39,36,4,3,13,28,1,65,5,9,65,22,3,32,0,28,5,0,243,112,30,0,0,8,4,0,0,0,8,4,8,10,2,0,1,3,0,2,0,0,0,2,0,0,2,0,1,6,0,1,1,0,41,1
"2008-01-14",19,0,0,4,4,1,0,6,3,7,4,5,0,0,3,5,0,0,0,0,1,0,1,0,0,0,0,5,0,1,0,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,2,0,44,13,0,19,6,47,3,27,31,8,0,8,29,0,4,14,40,2,17,5,3,15,1,1,17,0,10,11,0,103,20,1,3,0,0,0,0,0,2,2,1,0,4,0,0,2,4,1,0,0,1,1,0,2,0,3,0,0,4,0,0,0,0,9,0
"2008-01-15",10,0,0,6,3,0,2,0,1,0,13,7,3,0,6,1,0,0,0,2,0,6,1,0,0,0,0,0,0,0,1,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,0,1,63,14,0,3,8,91,11,49,56,10,1,17,26,3,9,2,11,0,29,2,2,20,11,1,16,0,5,39,0,174,55,8,0,0,6,0,0,0,3,2,2,7,6,1,0,8,1,0,0,0,0,0,1,0,0,1,0,0,3,0,11,2,0,19,0
"2008-01-16",29,2,0,8,3,0,4,0,6,8,25,10,3,0,16,7,4,0,1,3,0,2,2,0,5,1,0,12,0,7,4,0,42,4,33,0,0,16,4,0,0,2,4,6,10,32,6,0,36,8,1,0,0,2,0,8,3,0,5,0,2,16,0,16,10,0,69,0,193,2,1,61,17,0,4,25,59,13,71,42,14,0,22,19,9,3,0,25,0,35,3,9,36,3,11,25,0,28,28,0,147,17,19,0,0,5,2,0,0,0,2,12,17,14,3,0,13,4,0,0,0,0,0,1,0,0,0,0,0,6,0,2,3,0,27,4
"2008-01-17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,0,0,5,2,1,0,1,4,3,4,2,1,0,6,10,0,0,0,1,0,3,0,0,5,0,1,7,1,2,2,0,6,7,186,7,2,125,16,0,3,29,117,11,116,60,43,3,42,77,3,8,2,33,0,58,6,7,52,3,11,25,1,48,26,0,176,44,7,0,0,2,0,0,0,6,4,1,7,4,3,0,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0
"2008-01-18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,0,2,3,0,0,1,4,7,16,15,2,1,19,3,0,1,0,2,0,2,0,0,2,0,0,9,0,5,8,0,27,0,130,4,9,83,10,1,0,13,102,23,52,41,22,8,43,53,6,7,2,30,1,59,16,5,35,41,1,33,2,11,20,0,159,73,10,4,0,1,1,1,0,1,6,8,5,8,1,0,4,3,0,1,0,1,0,2,3,0,0,0,0,7,0,2,0,0,21,0
"2008-01-21",14,0,0,7,5,0,0,7,4,2,9,8,1,0,3,1,0,0,0,1,0,10,0,0,0,0,1,6,0,1,1,0,18,0,12,0,0,6,1,0,0,1,11,7,4,4,1,0,1,2,0,1,0,0,0,2,0,0,1,0,0,16,0,2,18,0,13,4,95,1,0,26,12,0,5,0,17,6,22,28,1,1,15,12,2,4,3,14,0,17,3,9,12,4,4,16,0,13,3,0,77,22,7,0,0,0,1,0,0,9,4,4,1,0,8,0,3,0,0,0,0,4,0,1,0,0,2,0,0,11,0,1,5,0,1,0
"2008-01-22",25,2,0,7,8,0,1,0,8,3,2,6,3,0,18,20,0,0,0,6,0,3,0,0,2,0,1,5,0,6,0,0,20,1,34,0,0,17,12,0,0,1,9,11,4,7,4,0,27,24,1,1,0,0,1,2,6,0,26,0,0,13,0,11,21,0,32,1,191,8,1,85,15,0,2,0,77,33,26,35,2,15,36,50,13,10,1,38,0,31,17,7,44,31,5,23,0,27,12,0,131,39,37,0,0,5,8,0,0,1,6,6,1,6,8,0,18,4,0,0,0,4,0,15,2,0,12,2,1,5,0,6,3,0,19,8
"2008-01-23",91,9,0,18,18,1,0,9,12,9,22,38,6,0,4,32,1,0,0,4,3,4,6,1,4,0,1,4,0,4,2,0,88,4,92,2,0,22,10,3,1,2,8,8,10,54,3,0,27,21,1,0,0,3,0,3,4,0,8,2,0,8,0,10,5,0,149,4,325,14,1,201,51,3,6,15,116,38,87,100,15,3,51,89,6,9,4,63,1,81,15,18,45,9,6,35,0,35,16,0,406,29,50,1,1,12,9,0,1,4,8,7,26,20,9,0,13,19,3,0,0,1,2,11,0,0,11,0,0,10,0,5,6,0,59,2
"2008-01-24",41,1,0,9,9,1,0,3,14,2,15,19,0,1,3,17,1,4,0,6,0,3,1,1,5,1,3,2,0,0,0,0,46,7,33,4,0,4,4,2,0,0,10,7,14,18,1,0,1,17,0,2,0,2,0,3,0,0,2,1,1,0,0,0,3,0,55,2,222,9,2,86,24,0,3,6,117,25,73,86,12,0,20,76,8,11,4,26,0,69,8,4,36,12,9,32,0,8,17,0,302,35,41,5,0,11,5,1,2,1,15,1,15,17,3,0,0,7,2,0,1,5,1,1,3,0,4,0,1,2,0,0,0,0,45,0
"2008-01-25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,0,0,8,1,0,0,0,1,2,27,7,1,0,8,1,0,1,0,3,0,4,0,0,7,1,0,15,0,5,14,0,23,2,174,14,0,52,21,2,11,13,94,37,33,50,15,0,27,54,2,23,0,27,2,77,2,1,50,13,16,26,1,39,9,0,199,67,17,1,0,8,4,0,1,1,4,11,11,13,1,0,14,3,0,0,0,0,0,12,0,0,1,1,1,4,0,4,4,0,18,0
"2008-01-28",15,10,1,4,13,0,0,1,16,3,1,6,0,4,2,4,0,2,0,6,0,18,1,0,2,0,0,7,0,3,4,0,10,1,6,0,0,7,3,0,0,0,4,2,2,5,5,0,2,5,0,0,0,0,0,2,1,0,1,0,0,6,0,0,4,0,7,1,64,2,3,45,14,0,4,8,27,4,16,31,13,2,7,27,2,1,2,11,3,23,1,0,21,0,4,9,0,8,12,0,98,3,15,2,0,5,5,0,1,1,4,5,6,11,1,0,4,9,0,0,1,2,1,0,1,0,1,0,0,12,0,1,2,0,23,0
"2008-01-29",5,0,0,1,0,0,0,0,0,5,0,4,0,0,3,5,0,0,0,0,0,1,0,0,0,1,0,5,0,0,2,0,8,0,29,0,0,4,0,0,0,1,1,8,7,9,2,0,15,6,0,0,0,0,0,3,0,0,1,2,0,14,0,3,9,0,27,1,118,5,0,60,23,0,9,5,54,38,37,47,6,4,12,53,9,5,4,21,0,36,3,1,19,1,10,42,0,8,10,0,175,35,22,0,0,6,4,0,1,2,17,10,3,7,0,0,3,3,0,2,0,0,1,0,0,0,1,0,0,28,0,0,1,0,21,9
"2008-01-30",14,2,1,4,2,0,0,0,15,3,3,11,2,2,9,10,1,0,0,1,0,0,0,0,7,0,2,1,0,5,3,0,26,0,21,0,0,8,3,0,0,1,8,2,3,8,1,0,17,5,0,0,0,1,0,0,0,0,6,0,1,3,0,6,5,0,34,1,121,2,1,61,23,0,8,18,71,25,28,62,25,3,58,41,3,4,17,30,15,59,9,5,32,3,2,43,0,34,14,0,175,37,27,1,0,14,7,0,0,2,15,4,9,14,2,0,22,3,0,3,0,0,0,4,0,2,5,0,1,11,0,7,4,0,19,3
"2008-01-31",33,0,2,5,4,0,1,0,12,3,6,11,4,0,4,3,0,2,0,2,0,0,1,0,6,2,6,4,0,0,0,0,26,4,44,0,1,14,5,0,0,3,8,7,13,11,13,0,7,6,0,1,0,1,0,5,1,0,5,0,0,13,0,3,9,0,36,3,303,2,9,105,32,1,11,20,161,25,79,87,36,5,42,50,8,17,3,32,0,60,7,12,37,27,11,13,0,27,20,0,296,107,24,0,2,6,2,0,0,0,6,3,9,8,2,0,2,5,0,2,0,1,0,2,1,0,6,0,1,3,0,0,0,0,28,0
"2008-02-01",18,0,1,15,5,0,1,1,12,1,6,7,0,0,15,2,0,0,0,2,0,6,2,0,5,3,1,6,0,4,1,0,33,7,24,0,0,14,2,0,1,0,11,6,3,3,3,0,14,2,0,2,0,3,0,0,0,0,7,0,0,10,0,6,1,0,17,1,146,1,1,72,27,4,14,22,45,17,38,46,18,1,65,18,2,9,2,20,3,25,2,13,31,28,6,35,0,55,21,0,188,55,3,0,0,1,1,0,0,0,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7,0,8,0,0,6,1
"2008-02-04",23,1,0,3,3,0,0,3,1,3,34,8,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,0,0,70,25,0,23,4,28,8,19,35,3,0,38,16,2,0,2,30,5,36,5,4,44,0,2,14,0,56,20,0,133,57,7,1,0,1,1,0,0,0,3,1,4,2,0,0,2,2,0,0,0,3,0,0,0,0,7,0,5,7,0,4,1,0,7,0
"2008-02-05",8,0,0,31,1,0,0,0,4,2,0,2,5,0,0,3,2,1,0,0,0,3,0,0,8,1,0,6,0,3,0,0,5,1,12,0,0,1,1,0,0,0,4,6,3,2,1,0,15,3,0,3,0,0,0,0,0,0,3,0,0,18,0,3,17,0,18,0,140,4,3,70,23,1,2,2,72,27,73,36,23,0,16,31,3,11,1,9,8,52,3,2,96,8,16,21,0,27,6,0,143,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2008-02-06",22,1,2,33,3,0,2,0,9,1,10,9,2,0,6,7,0,1,0,1,0,3,2,1,7,4,0,6,0,2,2,0,20,25,8,0,0,1,0,0,0,0,7,1,1,11,1,0,10,4,0,0,0,0,0,1,1,0,2,1,0,3,0,0,2,0,41,9,155,4,19,94,23,0,6,7,63,13,31,69,11,0,34,50,6,5,2,21,0,57,1,15,28,14,1,36,1,46,55,1,174,80,7,0,1,2,1,0,0,0,6,9,2,9,0,1,7,7,2,1,0,0,0,1,0,0,3,0,0,7,0,1,2,0,13,1
"2008-02-07",12,0,1,1,2,0,0,2,7,3,9,11,1,0,0,4,1,0,0,4,0,1,0,0,2,1,0,3,0,0,11,0,25,1,22,0,1,2,0,0,0,8,9,6,3,10,17,0,19,3,1,0,0,0,0,0,0,0,0,0,3,6,0,3,4,0,46,0,125,4,3,77,14,1,2,9,81,19,32,50,15,0,39,43,8,12,1,16,0,22,1,5,28,17,1,8,0,16,29,0,151,52,2,0,0,1,2,0,0,6,17,7,13,9,16,0,9,1,0,2,1,3,0,4,0,0,0,0,1,4,0,2,3,0,31,0
"2008-02-08",40,0,0,10,2,1,1,0,12,0,13,8,0,1,7,4,0,0,0,3,0,3,0,0,7,2,1,8,0,9,1,0,38,5,26,1,0,7,3,0,0,1,15,7,21,19,1,0,20,6,1,0,0,0,0,6,1,0,1,1,0,31,0,2,13,0,59,3,154,2,0,66,12,0,2,13,107,8,43,53,15,4,36,17,3,28,2,19,2,28,3,3,50,13,10,21,0,17,15,0,186,84,17,0,0,4,0,0,0,0,9,2,13,4,0,0,8,3,0,0,0,0,0,0,1,0,4,0,1,3,0,2,0,0,16,2
"2008-02-11",6,5,0,0,2,0,0,2,2,2,11,2,2,0,0,20,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,5,0,37,0,0,6,0,0,0,3,7,3,9,8,4,0,10,6,0,2,0,1,0,1,0,0,0,0,0,7,0,0,0,0,30,1,52,3,2,47,13,7,5,12,59,7,14,23,10,2,4,46,0,1,1,20,0,20,3,1,13,2,10,6,0,12,7,0,76,12,23,1,0,7,3,0,0,2,10,8,16,8,2,0,4,3,0,1,0,0,0,1,0,0,0,0,1,3,1,0,0,0,16,3
